tile,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
GH0663693,,,v1.3.0,,,,-2.8285,6.0525,,0.137635523,GH,2018,3,train,3cl/v1-3/labels/GH0663693_2018-12.tif,3cl/v1-3/images/GH0663693_2018-12.tif
GH0664381,,,v1.3.0,,,,0.6115,6.0525,,0.22662229,GH,2018,3,train,3cl/v1-3/labels/GH0664381_2018-12.tif,3cl/v1-3/images/GH0664381_2018-12.tif
GH0664508,,,v1.3.0,,,,-2.9485,6.0475,,0.01165896,GH,2018,3,train,3cl/v1-3/labels/GH0664508_2018-12.tif,3cl/v1-3/images/GH0664508_2018-12.tif
GH0664658,,,v1.3.0,,,,-2.1985,6.0475,,0.195870536,GH,2018,3,train,3cl/v1-3/labels/GH0664658_2018-12.tif,3cl/v1-3/images/GH0664658_2018-12.tif
GH0664707,,,v1.3.0,,,,-1.9535,6.0475,,0.039221939,GH,2018,3,validate,3cl/v1-3/labels/GH0664707_2018-12.tif,3cl/v1-3/images/GH0664707_2018-12.tif
GH0665223,,,v1.3.0,,,,0.6265,6.0475,,0.154217156,GH,2018,3,train,3cl/v1-3/labels/GH0665223_2018-12.tif,3cl/v1-3/images/GH0665223_2018-12.tif
GH0665269,,,v1.3.0,,,,0.8565,6.0475,,0.09115912,GH,2018,3,train,3cl/v1-3/labels/GH0665269_2018-12.tif,3cl/v1-3/images/GH0665269_2018-12.tif
GH0666060,,,v1.3.0,,,,0.6265,6.0425,,0.336933992,GH,2018,3,train,3cl/v1-3/labels/GH0666060_2018-12.tif,3cl/v1-3/images/GH0666060_2018-12.tif
GH0666106,,,v1.3.0,,,,0.8565,6.0425,,0.010981346,GH,2018,3,train,3cl/v1-3/labels/GH0666106_2018-12.tif,3cl/v1-3/images/GH0666106_2018-12.tif
GH0666298,,,v1.3.0,,,,-2.3585,6.0375,,0.085817921,GH,2018,3,train,3cl/v1-3/labels/GH0666298_2018-12.tif,3cl/v1-3/images/GH0666298_2018-12.tif
GH0666456,,,v1.3.0,,,,-1.5685,6.0375,,0.047233737,GH,2018,3,train,3cl/v1-3/labels/GH0666456_2018-12.tif,3cl/v1-3/images/GH0666456_2018-12.tif
GH0666895,,,v1.3.0,3,1,,0.6265,6.0375,,0.273596939,GH,2018,3,train,3cl/v1-3/labels/GH0666895_2018-12.tif,3cl/v1-3/images/GH0666895_2018-12.tif
GH0667692,,,v1.3.0,,,,0.4415,6.0325,,0.271025989,GH,2018,3,train,3cl/v1-3/labels/GH0667692_2018-12.tif,3cl/v1-3/images/GH0667692_2018-12.tif
GH0667753,,,v1.3.0,,,,0.7465,6.0325,,0.186563297,GH,2018,3,train,3cl/v1-3/labels/GH0667753_2018-12.tif,3cl/v1-3/images/GH0667753_2018-12.tif
GH0667772,,,v1.3.0,,,,0.8415,6.0325,,0.061463648,GH,2018,3,train,3cl/v1-3/labels/GH0667772_2018-12.tif,3cl/v1-3/images/GH0667772_2018-12.tif
GH0668072,,,v1.3.0,,,,-1.8235,6.0275,,0.133549904,GH,2018,3,train,3cl/v1-3/labels/GH0668072_2018-12.tif,3cl/v1-3/images/GH0668072_2018-12.tif
GH0668325,,,v1.3.0,,,,-0.5585,6.0275,,0.050502232,GH,2018,3,validate,3cl/v1-3/labels/GH0668325_2018-12.tif,3cl/v1-3/images/GH0668325_2018-12.tif
GH0668487,,,v1.3.0,,,,0.2515,6.0275,,0.813516422,GH,2018,3,train,3cl/v1-3/labels/GH0668487_2018-12.tif,3cl/v1-3/images/GH0668487_2018-12.tif
GH0668509,,,v1.3.0,,,,0.3615,6.0275,,0.35417331,GH,2018,3,train,3cl/v1-3/labels/GH0668509_2018-12.tif,3cl/v1-3/images/GH0668509_2018-12.tif
GH0669005,,,v1.3.0,,,,-1.3185,6.0225,,0.030532526,GH,2018,3,train,3cl/v1-3/labels/GH0669005_2018-12.tif,3cl/v1-3/images/GH0669005_2018-12.tif
GH0669101,,,v1.3.0,,,,-0.8385,6.0225,,0.051518654,GH,2018,3,train,3cl/v1-3/labels/GH0669101_2018-12.tif,3cl/v1-3/images/GH0669101_2018-12.tif
GH0669426,,,v1.3.0,,,,0.7865,6.0225,,0.134626116,GH,2018,3,train,3cl/v1-3/labels/GH0669426_2018-12.tif,3cl/v1-3/images/GH0669426_2018-12.tif
GH0670057,,,v1.3.0,3,1,,-0.2135,6.0175,,0.142877073,GH,2018,3,train,3cl/v1-3/labels/GH0670057_2018-12.tif,3cl/v1-3/images/GH0670057_2018-12.tif
GH0670192,,,v1.3.0,,,,0.4615,6.0175,,0.113938935,GH,2018,3,train,3cl/v1-3/labels/GH0670192_2018-12.tif,3cl/v1-3/images/GH0670192_2018-12.tif
GH0670262,,,v1.3.0,,,,0.8115,6.0175,,0.223891901,GH,2018,3,train,3cl/v1-3/labels/GH0670262_2018-12.tif,3cl/v1-3/images/GH0670262_2018-12.tif
GH0671010,,,v1.3.0,3,1,,0.4015,6.0125,,0.062021684,GH,2018,3,train,3cl/v1-3/labels/GH0671010_2018-12.tif,3cl/v1-3/images/GH0671010_2018-12.tif
GH0671059,,,v1.3.0,3,1,,0.6465,6.0125,,0.216936384,GH,2018,3,train,3cl/v1-3/labels/GH0671059_2018-12.tif,3cl/v1-3/images/GH0671059_2018-12.tif
GH0671172,,,v1.3.0,,,,-2.9335,6.0075,,0.00386639,GH,2018,3,train,3cl/v1-3/labels/GH0671172_2018-12.tif,3cl/v1-3/images/GH0671172_2018-12.tif
GH0672114,,,v1.3.0,,,,-2.3635,6.0025,,0.213189573,GH,2018,3,validate,3cl/v1-3/labels/GH0672114_2018-12.tif,3cl/v1-3/images/GH0672114_2018-12.tif
GH0672622,,,v1.3.0,3,1,,0.1765,6.0025,,0.349948182,GH,2018,3,train,3cl/v1-3/labels/GH0672622_2018-12.tif,3cl/v1-3/images/GH0672622_2018-12.tif
GH0672755,,,v1.3.0,,,,0.8415,6.0025,,0.049665179,GH,2018,3,train,3cl/v1-3/labels/GH0672755_2018-12.tif,3cl/v1-3/images/GH0672755_2018-12.tif
GH0673081,,,v1.3.0,,,,-1.6635,5.9975,,0,GH,2018,3,train,3cl/v1-3/labels/GH0673081_2018-12.tif,3cl/v1-3/images/GH0673081_2018-12.tif
GH0674362,,,v1.3.0,3,1,,0.6115,5.9925,,0.223154496,GH,2018,3,train,3cl/v1-3/labels/GH0674362_2018-12.tif,3cl/v1-3/images/GH0674362_2018-12.tif
GH0674403,,,v1.3.0,,,,0.8165,5.9925,,0.062240912,GH,2018,3,train,3cl/v1-3/labels/GH0674403_2018-12.tif,3cl/v1-3/images/GH0674403_2018-12.tif
GH0675175,,,v1.3.0,,,,0.5515,5.9875,,0.056281888,GH,2018,3,train,3cl/v1-3/labels/GH0675175_2018-12.tif,3cl/v1-3/images/GH0675175_2018-12.tif
GH0675177,,,v1.3.0,,,,0.5615,5.9875,,0.198222258,GH,2018,3,train,3cl/v1-3/labels/GH0675177_2018-12.tif,3cl/v1-3/images/GH0675177_2018-12.tif
GH0675186,,,v1.3.0,,,,0.6065,5.9875,,0.023875957,GH,2018,3,train,3cl/v1-3/labels/GH0675186_2018-12.tif,3cl/v1-3/images/GH0675186_2018-12.tif
GH0675229,,,v1.3.0,,,,0.8215,5.9875,,0.035574777,GH,2018,3,train,3cl/v1-3/labels/GH0675229_2018-12.tif,3cl/v1-3/images/GH0675229_2018-12.tif
GH0675919,,,v1.3.0,,,,0.1515,5.9825,,0,GH,2018,3,train,3cl/v1-3/labels/GH0675919_2018-12.tif,3cl/v1-3/images/GH0675919_2018-12.tif
GH0675998,,,v1.3.0,,,,0.5465,5.9825,,0.017279177,GH,2018,3,train,3cl/v1-3/labels/GH0675998_2018-12.tif,3cl/v1-3/images/GH0675998_2018-12.tif
GH0676768,,,v1.3.0,,,,0.2815,5.9775,,0.335140306,GH,2018,3,validate,3cl/v1-3/labels/GH0676768_2018-12.tif,3cl/v1-3/images/GH0676768_2018-12.tif
GH0677447,,,v1.3.0,,,,-0.4335,5.9725,,0.092195472,GH,2018,3,train,3cl/v1-3/labels/GH0677447_2018-12.tif,3cl/v1-3/images/GH0677447_2018-12.tif
GH0677645,,,v1.3.0,,,,0.5565,5.9725,,0.021603954,GH,2018,3,train,3cl/v1-3/labels/GH0677645_2018-12.tif,3cl/v1-3/images/GH0677645_2018-12.tif
GH0677646,,,v1.3.0,,,,0.5615,5.9725,,0.072664222,GH,2018,3,train,3cl/v1-3/labels/GH0677646_2018-12.tif,3cl/v1-3/images/GH0677646_2018-12.tif
GH0678516,,,v1.3.0,3,1,,0.8065,5.9675,,0.019770408,GH,2018,3,train,3cl/v1-3/labels/GH0678516_2018-12.tif,3cl/v1-3/images/GH0678516_2018-12.tif
GH0678524,,,v1.3.0,,,,0.8465,5.9675,,0.078702966,GH,2018,3,train,3cl/v1-3/labels/GH0678524_2018-12.tif,3cl/v1-3/images/GH0678524_2018-12.tif
GH0679284,,,v1.3.0,3,1,,0.5465,5.9625,,0.018534758,GH,2018,3,train,3cl/v1-3/labels/GH0679284_2018-12.tif,3cl/v1-3/images/GH0679284_2018-12.tif
GH0679900,,,v1.3.0,,,,-0.4735,5.9575,,0.011639031,GH,2018,3,train,3cl/v1-3/labels/GH0679900_2018-12.tif,3cl/v1-3/images/GH0679900_2018-12.tif
GH0679908,,,v1.3.0,,,,-0.4335,5.9575,,0.119897959,GH,2018,3,train,3cl/v1-3/labels/GH0679908_2018-12.tif,3cl/v1-3/images/GH0679908_2018-12.tif
GH0679921,,,v1.3.0,3,1,,-0.3685,5.9575,,0.111308195,GH,2018,3,train,3cl/v1-3/labels/GH0679921_2018-12.tif,3cl/v1-3/images/GH0679921_2018-12.tif
GH0680569,,,v1.3.0,,,,-1.2185,5.9525,,0.028041295,GH,2018,3,train,3cl/v1-3/labels/GH0680569_2018-12.tif,3cl/v1-3/images/GH0680569_2018-12.tif
GH0680747,,,v1.3.0,3,1,,-0.3285,5.9525,,0.071687659,GH,2018,3,train,3cl/v1-3/labels/GH0680747_2018-12.tif,3cl/v1-3/images/GH0680747_2018-12.tif
GH0681026,,,v1.3.0,,,,-3.0185,5.9475,,0.102758291,GH,2018,3,validate,3cl/v1-3/labels/GH0681026_2018-12.tif,3cl/v1-3/images/GH0681026_2018-12.tif
GH0681269,,,v1.3.0,,,,-1.8035,5.9475,,0.024453922,GH,2018,3,train,3cl/v1-3/labels/GH0681269_2018-12.tif,3cl/v1-3/images/GH0681269_2018-12.tif
GH0681790,,,v1.3.0,,,,0.8015,5.9475,,0.056182239,GH,2018,3,train,3cl/v1-3/labels/GH0681790_2018-12.tif,3cl/v1-3/images/GH0681790_2018-12.tif
GH0681955,,,v1.3.0,,,,-2.4535,5.9425,,0.08589764,GH,2018,3,train,3cl/v1-3/labels/GH0681955_2018-12.tif,3cl/v1-3/images/GH0681955_2018-12.tif
GH0683409,,,v1.3.0,,,,0.7415,5.9375,,0.090820313,GH,2018,3,train,3cl/v1-3/labels/GH0683409_2018-12.tif,3cl/v1-3/images/GH0683409_2018-12.tif
GH0683416,,,v1.3.0,,,,0.7765,5.9375,,0.080217634,GH,2018,3,train,3cl/v1-3/labels/GH0683416_2018-12.tif,3cl/v1-3/images/GH0683416_2018-12.tif
GH0683904,,,v1.3.0,,,,-0.8485,5.9325,,0.030273438,GH,2018,3,validate,3cl/v1-3/labels/GH0683904_2018-12.tif,3cl/v1-3/images/GH0683904_2018-12.tif
GH0683954,,,v1.3.0,,,,-0.5985,5.9325,,0.029675542,GH,2018,3,train,3cl/v1-3/labels/GH0683954_2018-12.tif,3cl/v1-3/images/GH0683954_2018-12.tif
GH0684575,,,v1.3.0,,,,-1.5585,5.9275,,0.036890147,GH,2018,3,train,3cl/v1-3/labels/GH0684575_2018-12.tif,3cl/v1-3/images/GH0684575_2018-12.tif
GH0685022,,,v1.3.0,,,,0.6765,5.9275,,0.48563058,GH,2018,3,train,3cl/v1-3/labels/GH0685022_2018-12.tif,3cl/v1-3/images/GH0685022_2018-12.tif
GH0685444,,,v1.3.0,,,,-1.2685,5.9225,,0.068339445,GH,2018,3,train,3cl/v1-3/labels/GH0685444_2018-12.tif,3cl/v1-3/images/GH0685444_2018-12.tif
GH0686627,,,v1.3.0,,,,0.5965,5.9175,,0.049565529,GH,2018,3,train,3cl/v1-3/labels/GH0686627_2018-12.tif,3cl/v1-3/images/GH0686627_2018-12.tif
GH0686629,,,v1.3.0,3,1,,0.6065,5.9175,,0,GH,2018,3,train,3cl/v1-3/labels/GH0686629_2018-12.tif,3cl/v1-3/images/GH0686629_2018-12.tif
GH0686647,,,v1.3.0,,,,0.6965,5.9175,,0.71871014,GH,2018,3,validate,3cl/v1-3/labels/GH0686647_2018-12.tif,3cl/v1-3/images/GH0686647_2018-12.tif
GH0686897,,,v1.3.0,,,,-2.1035,5.9125,,0.048409598,GH,2018,3,validate,3cl/v1-3/labels/GH0686897_2018-12.tif,3cl/v1-3/images/GH0686897_2018-12.tif
GH0687231,,,v1.3.0,3,1,,-0.4335,5.9125,,0.022441008,GH,2018,3,train,3cl/v1-3/labels/GH0687231_2018-12.tif,3cl/v1-3/images/GH0687231_2018-12.tif
GH0687235,,,v1.3.0,,,,-0.4135,5.9125,,0.225705517,GH,2018,3,train,3cl/v1-3/labels/GH0687235_2018-12.tif,3cl/v1-3/images/GH0687235_2018-12.tif
GH0687372,,,v1.3.0,3,1,,0.2715,5.9125,,0.489975287,GH,2018,3,train,3cl/v1-3/labels/GH0687372_2018-12.tif,3cl/v1-3/images/GH0687372_2018-12.tif
GH0688051,,,v1.3.0,3,1,,-0.3735,5.9075,,0.245834662,GH,2018,3,train,3cl/v1-3/labels/GH0688051_2018-12.tif,3cl/v1-3/images/GH0688051_2018-12.tif
GH0688060,,,v1.3.0,,,,-0.3285,5.9075,,0.16531808,GH,2018,3,train,3cl/v1-3/labels/GH0688060_2018-12.tif,3cl/v1-3/images/GH0688060_2018-12.tif
GH0688676,,,v1.3.0,,,,-1.2885,5.9025,,0.208824936,GH,2018,3,train,3cl/v1-3/labels/GH0688676_2018-12.tif,3cl/v1-3/images/GH0688676_2018-12.tif
GH0689094,,,v1.3.0,,,,0.8015,5.9025,,0.023038903,GH,2018,3,train,3cl/v1-3/labels/GH0689094_2018-12.tif,3cl/v1-3/images/GH0689094_2018-12.tif
GH0689095,,,v1.3.0,,,,0.8065,5.9025,,0.06122449,GH,2018,3,train,3cl/v1-3/labels/GH0689095_2018-12.tif,3cl/v1-3/images/GH0689095_2018-12.tif
GH0690050,,,v1.3.0,,,,-2.4785,5.8925,,0.029555963,GH,2018,3,validate,3cl/v1-3/labels/GH0690050_2018-12.tif,3cl/v1-3/images/GH0690050_2018-12.tif
GH0690399,,,v1.3.0,,,,-0.7335,5.8925,,0.107023278,GH,2018,3,train,3cl/v1-3/labels/GH0690399_2018-12.tif,3cl/v1-3/images/GH0690399_2018-12.tif
GH0690410,,,v1.3.0,,,,-0.6785,5.8925,,0.014688297,GH,2018,3,train,3cl/v1-3/labels/GH0690410_2018-12.tif,3cl/v1-3/images/GH0690410_2018-12.tif
GH0690458,,,v1.3.0,,,,-0.4385,5.8925,,0.087910555,GH,2018,3,train,3cl/v1-3/labels/GH0690458_2018-12.tif,3cl/v1-3/images/GH0690458_2018-12.tif
GH0690655,,,v1.3.0,3,1,,0.5465,5.8925,,0.224051339,GH,2018,3,train,3cl/v1-3/labels/GH0690655_2018-12.tif,3cl/v1-3/images/GH0690655_2018-12.tif
GH0690706,,,v1.3.0,,,,0.8015,5.8925,,0.521045918,GH,2018,3,train,3cl/v1-3/labels/GH0690706_2018-12.tif,3cl/v1-3/images/GH0690706_2018-12.tif
GH0691264,,,v1.3.0,,,,-0.4335,5.8875,,0.358418367,GH,2018,3,train,3cl/v1-3/labels/GH0691264_2018-12.tif,3cl/v1-3/images/GH0691264_2018-12.tif
GH0691270,,,v1.3.0,,,,-0.4035,5.8875,,0.057358099,GH,2018,3,train,3cl/v1-3/labels/GH0691270_2018-12.tif,3cl/v1-3/images/GH0691270_2018-12.tif
GH0691442,,,v1.3.0,3,1,,0.4565,5.8875,,0.629862883,GH,2018,3,train,3cl/v1-3/labels/GH0691442_2018-12.tif,3cl/v1-3/images/GH0691442_2018-12.tif
GH0692081,,,v1.3.0,,,,-0.3735,5.8825,,0.053491709,GH,2018,3,validate,3cl/v1-3/labels/GH0692081_2018-12.tif,3cl/v1-3/images/GH0692081_2018-12.tif
GH0692967,,,v1.3.0,3,1,,0.0315,5.8775,,0.121970663,GH,2018,3,train,3cl/v1-3/labels/GH0692967_2018-12.tif,3cl/v1-3/images/GH0692967_2018-12.tif
GH0693679,,,v1.3.0,,,,-0.4285,5.8725,,0.113520408,GH,2018,3,validate,3cl/v1-3/labels/GH0693679_2018-12.tif,3cl/v1-3/images/GH0693679_2018-12.tif
GH0694309,,,v1.3.0,,,,-1.2985,5.8675,,0.242446588,GH,2018,3,train,3cl/v1-3/labels/GH0694309_2018-12.tif,3cl/v1-3/images/GH0694309_2018-12.tif
GH0694508,,,v1.3.0,,,,-0.3035,5.8675,,0.074796716,GH,2018,3,train,3cl/v1-3/labels/GH0694508_2018-12.tif,3cl/v1-3/images/GH0694508_2018-12.tif
GH0694509,,,v1.3.0,,,,-0.2985,5.8675,,0.117845185,GH,2018,3,train,3cl/v1-3/labels/GH0694509_2018-12.tif,3cl/v1-3/images/GH0694509_2018-12.tif
GH0695137,,,v1.3.0,,,,-1.1735,5.8625,,0.071368782,GH,2018,3,train,3cl/v1-3/labels/GH0695137_2018-12.tif,3cl/v1-3/images/GH0695137_2018-12.tif
GH0695161,,,v1.3.0,,,,-1.0535,5.8625,,0.106445313,GH,2018,3,train,3cl/v1-3/labels/GH0695161_2018-12.tif,3cl/v1-3/images/GH0695161_2018-12.tif
GH0696114,,,v1.3.0,3,1,,-0.3035,5.8575,,0.023198342,GH,2018,3,train,3cl/v1-3/labels/GH0696114_2018-12.tif,3cl/v1-3/images/GH0696114_2018-12.tif
GH0696143,,,v1.3.0,3,1,,-0.1585,5.8575,,0.073461416,GH,2018,3,train,3cl/v1-3/labels/GH0696143_2018-12.tif,3cl/v1-3/images/GH0696143_2018-12.tif
GH0696407,,,v1.3.0,,,,-2.8535,5.8525,,0.085040657,GH,2018,3,train,3cl/v1-3/labels/GH0696407_2018-12.tif,3cl/v1-3/images/GH0696407_2018-12.tif
GH0696889,,,v1.3.0,,,,-0.4435,5.8525,,0.089485013,GH,2018,3,train,3cl/v1-3/labels/GH0696889_2018-12.tif,3cl/v1-3/images/GH0696889_2018-12.tif
GH0696900,,,v1.3.0,,,,-0.3885,5.8525,,0.116111288,GH,2018,3,train,3cl/v1-3/labels/GH0696900_2018-12.tif,3cl/v1-3/images/GH0696900_2018-12.tif
GH0697524,,,v1.3.0,,,,-1.2835,5.8475,,0.22662229,GH,2018,3,validate,3cl/v1-3/labels/GH0697524_2018-12.tif,3cl/v1-3/images/GH0697524_2018-12.tif
GH0697638,,,v1.3.0,,,,-0.7135,5.8475,,0.145966199,GH,2018,3,train,3cl/v1-3/labels/GH0697638_2018-12.tif,3cl/v1-3/images/GH0697638_2018-12.tif
GH0697846,,,v1.3.0,,,,0.3265,5.8475,,0.027264031,GH,2018,3,train,3cl/v1-3/labels/GH0697846_2018-12.tif,3cl/v1-3/images/GH0697846_2018-12.tif
GH0699124,,,v1.3.0,,,,-1.3035,5.8375,,0.047971142,GH,2018,3,train,3cl/v1-3/labels/GH0699124_2018-12.tif,3cl/v1-3/images/GH0699124_2018-12.tif
GH0700908,,,v1.3.0,,,,-0.3935,5.8275,,0.299585459,GH,2018,3,train,3cl/v1-3/labels/GH0700908_2018-12.tif,3cl/v1-3/images/GH0700908_2018-12.tif
GH0701708,,,v1.3.0,,,,-0.3935,5.8225,,0.059131856,GH,2018,3,train,3cl/v1-3/labels/GH0701708_2018-12.tif,3cl/v1-3/images/GH0701708_2018-12.tif
GH0701904,,,v1.3.0,3,1,,0.5865,5.8225,,0,GH,2018,3,train,3cl/v1-3/labels/GH0701904_2018-12.tif,3cl/v1-3/images/GH0701904_2018-12.tif
GH0703296,,,v1.3.0,,,,-0.4435,5.8125,,0.536910077,GH,2018,3,train,3cl/v1-3/labels/GH0703296_2018-12.tif,3cl/v1-3/images/GH0703296_2018-12.tif
GH0703332,,,v1.3.0,,,,-0.2635,5.8125,,0.028519611,GH,2018,3,validate,3cl/v1-3/labels/GH0703332_2018-12.tif,3cl/v1-3/images/GH0703332_2018-12.tif
GH0703974,,,v1.3.0,,,,-1.0435,5.8075,,0.048090721,GH,2018,3,train,3cl/v1-3/labels/GH0703974_2018-12.tif,3cl/v1-3/images/GH0703974_2018-12.tif
GH0704094,,,v1.3.0,,,,-0.4435,5.8075,,0.103117028,GH,2018,3,train,3cl/v1-3/labels/GH0704094_2018-12.tif,3cl/v1-3/images/GH0704094_2018-12.tif
GH0704152,,,v1.3.0,,,,-0.1535,5.8075,,0.447245695,GH,2018,3,train,3cl/v1-3/labels/GH0704152_2018-12.tif,3cl/v1-3/images/GH0704152_2018-12.tif
GH0704357,,,v1.3.0,3,1,,0.8715,5.8075,,0,GH,2018,3,train,3cl/v1-3/labels/GH0704357_2018-12.tif,3cl/v1-3/images/GH0704357_2018-12.tif
GH0706143,,,v1.3.0,,,,-2.1485,5.7925,,0.041972258,GH,2018,3,train,3cl/v1-3/labels/GH0706143_2018-12.tif,3cl/v1-3/images/GH0706143_2018-12.tif
GH0707687,,,v1.3.0,,,,-2.3585,5.7825,,0.03912229,GH,2018,3,train,3cl/v1-3/labels/GH0707687_2018-12.tif,3cl/v1-3/images/GH0707687_2018-12.tif
GH0707855,,,v1.3.0,,,,-1.5185,5.7825,,0,GH,2018,3,train,3cl/v1-3/labels/GH0707855_2018-12.tif,3cl/v1-3/images/GH0707855_2018-12.tif
GH0709415,,,v1.3.0,,,,-1.4985,5.7725,,0.114895568,GH,2018,3,validate,3cl/v1-3/labels/GH0709415_2018-12.tif,3cl/v1-3/images/GH0709415_2018-12.tif
GH0710956,,,v1.3.0,,,,-1.1535,5.7625,,0.146723533,GH,2018,3,train,3cl/v1-3/labels/GH0710956_2018-12.tif,3cl/v1-3/images/GH0710956_2018-12.tif
GH0711858,,,v1.3.0,,,,-0.0985,5.7575,,0.20703125,GH,2018,3,validate,3cl/v1-3/labels/GH0711858_2018-12.tif,3cl/v1-3/images/GH0711858_2018-12.tif
GH0712215,,,v1.3.0,,,,-1.5885,5.7525,,0.026965083,GH,2018,3,train,3cl/v1-3/labels/GH0712215_2018-12.tif,3cl/v1-3/images/GH0712215_2018-12.tif
GH0712679,,,v1.3.0,,,,-2.5285,5.7475,,0.025749362,GH,2018,3,train,3cl/v1-3/labels/GH0712679_2018-12.tif,3cl/v1-3/images/GH0712679_2018-12.tif
GH0714404,,,v1.3.0,,,,-0.3885,5.7375,,0.127371652,GH,2018,3,train,3cl/v1-3/labels/GH0714404_2018-12.tif,3cl/v1-3/images/GH0714404_2018-12.tif
GH0715559,,,v1.3.0,,,,-1.0235,5.7275,,0.099310427,GH,2018,3,train,3cl/v1-3/labels/GH0715559_2018-12.tif,3cl/v1-3/images/GH0715559_2018-12.tif
GH0715657,,,v1.3.0,,,,-0.5335,5.7275,,0.031788106,GH,2018,3,train,3cl/v1-3/labels/GH0715657_2018-12.tif,3cl/v1-3/images/GH0715657_2018-12.tif
GH0715680,,,v1.3.0,,,,-0.4185,5.7275,,0.081074617,GH,2018,3,train,3cl/v1-3/labels/GH0715680_2018-12.tif,3cl/v1-3/images/GH0715680_2018-12.tif
GH0716147,,,v1.3.0,,,,-1.2735,5.7225,,0.102439413,GH,2018,3,train,3cl/v1-3/labels/GH0716147_2018-12.tif,3cl/v1-3/images/GH0716147_2018-12.tif
GH0716196,,,v1.3.0,,,,-1.0285,5.7225,,0.113420759,GH,2018,3,train,3cl/v1-3/labels/GH0716196_2018-12.tif,3cl/v1-3/images/GH0716196_2018-12.tif
GH0716945,,,v1.3.0,,,,-0.4635,5.7175,,0.053631218,GH,2018,3,train,3cl/v1-3/labels/GH0716945_2018-12.tif,3cl/v1-3/images/GH0716945_2018-12.tif
GH0717237,,,v1.3.0,,,,-2.1735,5.7125,,0.040218431,GH,2018,3,train,3cl/v1-3/labels/GH0717237_2018-12.tif,3cl/v1-3/images/GH0717237_2018-12.tif
GH0717586,,,v1.3.0,,,,-0.4285,5.7125,,0.28647162,GH,2018,3,train,3cl/v1-3/labels/GH0717586_2018-12.tif,3cl/v1-3/images/GH0717586_2018-12.tif
GH0718220,,,v1.3.0,,,,-0.4235,5.7075,,0.024254624,GH,2018,3,validate,3cl/v1-3/labels/GH0718220_2018-12.tif,3cl/v1-3/images/GH0718220_2018-12.tif
GH0718838,,,v1.3.0,,,,-0.4285,5.7025,,0.223014987,GH,2018,3,train,3cl/v1-3/labels/GH0718838_2018-12.tif,3cl/v1-3/images/GH0718838_2018-12.tif
GH0718841,,,v1.3.0,,,,-0.4135,5.7025,,0.34510523,GH,2018,3,train,3cl/v1-3/labels/GH0718841_2018-12.tif,3cl/v1-3/images/GH0718841_2018-12.tif
GH0719456,,,v1.3.0,,,,-0.4285,5.6975,,0.31248007,GH,2018,3,train,3cl/v1-3/labels/GH0719456_2018-12.tif,3cl/v1-3/images/GH0719456_2018-12.tif
GH0720028,,,v1.3.0,,,,-0.6485,5.6925,,0.515066964,GH,2018,3,train,3cl/v1-3/labels/GH0720028_2018-12.tif,3cl/v1-3/images/GH0720028_2018-12.tif
GH0721291,,,v1.3.0,,,,-0.4285,5.6825,,0.139787946,GH,2018,3,train,3cl/v1-3/labels/GH0721291_2018-12.tif,3cl/v1-3/images/GH0721291_2018-12.tif
GH0722242,,,v1.3.0,,,,-1.7335,5.6725,,0,GH,2018,3,train,3cl/v1-3/labels/GH0722242_2018-12.tif,3cl/v1-3/images/GH0722242_2018-12.tif
GH0723082,,,v1.3.0,,,,-0.5585,5.6675,,0.290935906,GH,2018,3,train,3cl/v1-3/labels/GH0723082_2018-12.tif,3cl/v1-3/images/GH0723082_2018-12.tif
GH0723149,,,v1.3.0,,,,-0.2235,5.6675,,0.043945313,GH,2018,3,train,3cl/v1-3/labels/GH0723149_2018-12.tif,3cl/v1-3/images/GH0723149_2018-12.tif
GH0724153,,,v1.3.0,,,,-1.2285,5.6575,,0.369200415,GH,2018,3,validate,3cl/v1-3/labels/GH0724153_2018-12.tif,3cl/v1-3/images/GH0724153_2018-12.tif
GH0724391,,,v1.3.0,,,,-0.0385,5.6575,,0.034677934,GH,2018,3,train,3cl/v1-3/labels/GH0724391_2018-12.tif,3cl/v1-3/images/GH0724391_2018-12.tif
GH0724713,,,v1.3.0,,,,-1.4385,5.6525,,0.207808514,GH,2018,3,train,3cl/v1-3/labels/GH0724713_2018-12.tif,3cl/v1-3/images/GH0724713_2018-12.tif
GH0724906,,,v1.3.0,,,,-0.4735,5.6525,,0.013372927,GH,2018,3,train,3cl/v1-3/labels/GH0724906_2018-12.tif,3cl/v1-3/images/GH0724906_2018-12.tif
GH0725191,,,v1.3.0,,,,-2.0535,5.6475,,0.090162628,GH,2018,3,train,3cl/v1-3/labels/GH0725191_2018-12.tif,3cl/v1-3/images/GH0725191_2018-12.tif
GH0725507,,,v1.3.0,,,,-0.4735,5.6475,,0.157645089,GH,2018,3,train,3cl/v1-3/labels/GH0725507_2018-12.tif,3cl/v1-3/images/GH0725507_2018-12.tif
GH0725962,,,v1.3.0,,,,-1.1885,5.6425,,0.085359534,GH,2018,3,train,3cl/v1-3/labels/GH0725962_2018-12.tif,3cl/v1-3/images/GH0725962_2018-12.tif
